x_plot,minus_dVdx_meas,minus_dVdx_model
0.609511889862328,0.31732238646360883,0.18065156640365343
0.6107634543178974,0.3069633917981976,0.18318988945915599
0.6120150187734669,0.29651104859972943,0.18599144705798867
0.6132665832290363,0.28563897306044994,0.18874501036624672
0.6145181476846058,0.27462484284901045,0.19136950262196506
0.6157697121401753,0.2639258461376652,0.19406210947863184
0.6170212765957447,0.2531161267874565,0.1971478428293936
0.6182728410513142,0.24211262572195635,0.20055151603318733
0.6195244055068836,0.23093453708612222,0.20414157018716533
0.6207759699624531,0.21961622746827147,0.20775257869517189
0.6220275344180225,0.20862473561765615,0.211408385153719
0.623279098873592,0.19828995482897435,0.21484927556941544
0.6245306633291615,0.18881526002489496,0.2181391494016988
0.6257822277847309,0.18060887811546522,0.22143426380876577
0.6270337922403004,0.17397056854949242,0.22488117691003684
0.6282853566958698,0.1689278457896954,0.22861450723093463
0.6295369211514393,0.16562762905475573,0.2325681344998914
0.6307884856070087,0.1636279722899847,0.23677069723771912
0.6320400500625782,0.16249820672088264,0.24125168231009167
0.6332916145181477,0.1628561605493065,0.24604756405551081
0.6345431789737171,0.16485494251219515,0.25110535269259543
0.6357947434292867,0.1681616681189014,0.2563937705268521
0.6370463078848561,0.1718238379203484,0.2618866928748644
0.6382978723404256,0.17565322503053804,0.2675854268740006
0.639549436795995,0.17953044703537552,0.27346089211290847
0.6408010012515645,0.18317882460633128,0.2795182786863406
0.642052565707134,0.18708191140626815,0.2857535929092647
0.6433041301627034,0.19118637638446573,0.29219949688206476
0.6445556946182729,0.19555947888975,0.2985861698297564
